,时间,分类编码,加权售价,加权成本
123,2020-07-21,1011010501,7.729213055324081,4.349130031354735
124,2020-07-21,1011010504,10.832009610900297,7.786624302235055
125,2020-07-21,1011010801,15.075346237079954,6.846258699543097
126,2020-07-22,1011010101,7.4048492183608134,4.461145634840843
127,2020-07-22,1011010201,11.549242229667009,6.120010559390864
128,2020-07-22,1011010402,16.201839575511062,10.594383734946852
129,2020-07-22,1011010501,7.728724246504317,4.2249882693595175
130,2020-07-22,1011010504,11.066871345046124,7.681050661785175
131,2020-07-22,1011010801,13.898903948584081,6.834848934924915
132,2020-07-23,1011010101,7.330402455845403,4.517238982756448
133,2020-07-23,1011010201,12.090933012767564,6.961218459423313
134,2020-07-23,1011010402,11.8588623229777,5.858746680522047
135,2020-07-23,1011010501,7.611876504938608,4.359756219493157
136,2020-07-23,1011010504,12.188886829932025,7.810943122405213
137,2020-07-23,1011010801,13.491538544243678,6.858410685711201
138,2020-07-24,1011010101,7.66173419649318,4.840405009064464
139,2020-07-24,1011010201,11.491920146421192,7.167475227946597
140,2020-07-24,1011010402,16.84322724663326,11.508827191730736
141,2020-07-24,1011010501,8.174245497256207,4.520827506885671
142,2020-07-24,1011010504,11.681343152010168,8.039861245782184
143,2020-07-24,1011010801,14.297194409904833,6.816619265980351
144,2020-07-25,1011010101,8.186735388159049,4.647713181566826
145,2020-07-25,1011010201,11.94907479544203,7.501631877363652
146,2020-07-25,1011010402,14.600484464932972,7.596525986538534
147,2020-07-25,1011010501,7.205396351570256,4.6769517038231525
148,2020-07-25,1011010504,11.31983591887129,8.146840366330856
149,2020-07-25,1011010801,14.62120022921941,6.803049976078222
150,2020-07-26,1011010101,8.32838261078408,4.655945831323278
151,2020-07-26,1011010201,12.222884766634404,7.648595950388245
152,2020-07-26,1011010402,18.372823835705436,11.5631933008615
153,2020-07-26,1011010501,7.751251198878162,4.767702755264841
154,2020-07-26,1011010504,11.345832288244655,8.42378967821024
155,2020-07-26,1011010801,15.073421529931368,6.787082151763451
156,2020-07-27,1011010101,8.225559591493635,4.738716149264739
157,2020-07-27,1011010201,12.067000266485794,7.657431639151196
158,2020-07-27,1011010402,14.607488271393867,11.277662942340793
159,2020-07-27,1011010501,7.696607535875488,5.0275226957354775
160,2020-07-27,1011010504,12.651375365845803,8.526373744967563
161,2020-07-27,1011010801,14.820884071021066,6.23629345375401
162,2020-07-28,1011010101,8.338133175799046,4.6984972125483875
163,2020-07-28,1011010201,11.879914088923675,7.597888645886934
164,2020-07-28,1011010402,11.94933236850714,7.022677080003629
165,2020-07-28,1011010501,8.165181516621145,4.97451815711481
166,2020-07-28,1011010504,11.335458238152686,8.783933205361066
167,2020-07-28,1011010801,14.698574850470475,6.257916662064011
168,2020-07-29,1011010101,8.16431629846356,4.7493048750874465
169,2020-07-29,1011010201,12.226958762555713,7.584167208807918
170,2020-07-29,1011010402,12.167716765650527,7.022677080003629
171,2020-07-29,1011010501,8.221717567070042,4.875057526641926
172,2020-07-29,1011010504,10.929338546472707,8.716732914421748
173,2020-07-29,1011010801,14.543271030770287,6.860170512169936
174,2020-07-30,1011010101,8.103668623929735,4.810223496584651
175,2020-07-30,1011010201,11.272339555529374,7.600217268361034
176,2020-07-30,1011010402,11.90019220678908,7.291659755644607
177,2020-07-30,1011010501,7.962794216037477,4.863160471161237
178,2020-07-30,1011010504,10.277247961871579,8.504288568624691
179,2020-07-30,1011010801,14.576184679480615,6.8625373292433505
180,2020-07-31,1011010101,8.205080214588351,4.739095609677573
181,2020-07-31,1011010201,11.08177270603391,7.641153076230212
182,2020-07-31,1011010402,11.255727991118668,7.420452144159565
183,2020-07-31,1011010501,8.192529739306373,4.832199176954706
184,2020-07-31,1011010504,11.749531113733518,8.316242749894414
185,2020-07-31,1011010801,14.568025885204271,6.933129925114839
186,2020-08-01,1011010101,8.358416875221414,4.736185723400731
187,2020-08-01,1011010201,12.010376881381056,7.807453433548897
188,2020-08-01,1011010402,11.058259913887632,7.461772791684498
189,2020-08-01,1011010501,7.489686390134255,4.491744300887345
190,2020-08-01,1011010504,11.888526471480462,8.571601766695013
191,2020-08-01,1011010801,15.006010037670633,6.9252383360522405
192,2020-08-02,1011010101,8.992586992056337,5.571150024436028
193,2020-08-02,1011010201,12.016240881501574,7.897932234682337
194,2020-08-02,1011010402,11.354692052248504,11.380629559180136
195,2020-08-02,1011010501,6.970368366656827,4.272573280128894
196,2020-08-02,1011010504,10.707657689023065,8.111204033214037
197,2020-08-02,1011010801,13.940905797981225,6.35334012044278
198,2020-08-03,1011010101,8.464966988046147,5.712597587907535
199,2020-08-03,1011010201,11.922425626706264,7.522132472894792
200,2020-08-03,1011010402,12.702270487256143,11.289471059780366
201,2020-08-03,1011010501,6.839645077219812,3.9278638475217216
202,2020-08-03,1011010504,10.404574907367511,7.7754312939071335
203,2020-08-03,1011010801,15.085538547325008,6.370503483898369
204,2020-08-04,1011010101,7.983361624064163,5.064547184371625
205,2020-08-04,1011010201,12.01624088150157,7.297475227946597
206,2020-08-04,1011010402,12.565174541071665,11.138756583218589
207,2020-08-04,1011010501,7.6532279617626,3.8905499991360584
208,2020-08-04,1011010504,10.318528942599578,6.999321352409715
209,2020-08-04,1011010801,14.714847797318916,7.0164705765167374
210,2020-08-05,1011010101,8.269702509292886,5.475141062990546
211,2020-08-05,1011010201,11.213028934861505,7.208411035815776
212,2020-08-05,1011010402,12.189020209490431,11.136038277762049
213,2020-08-05,1011010501,7.646712407054202,4.089970669560193
214,2020-08-05,1011010504,10.683833138414995,8.132584189953167
215,2020-08-05,1011010801,14.728050296505973,6.849132272145516
216,2020-08-06,1011010101,8.176850949306669,5.085768028125645
217,2020-08-06,1011010201,10.824690748738863,7.160739658289874
218,2020-08-06,1011010402,11.757605783237823,11.030024364957068
219,2020-08-06,1011010501,8.0,4.2111060107841025
220,2020-08-06,1011010504,10.755830699677933,7.9254609176343385
221,2020-08-06,1011010801,14.695687792785883,6.41507059352523
222,2020-08-07,1011010101,8.677582088798038,5.399054053668437
223,2020-08-07,1011010201,11.922425626706264,7.168411035815776
224,2020-08-07,1011010402,13.104300393352855,9.8316736109619
225,2020-08-07,1011010501,4.871708129149113,3.781053095974858
226,2020-08-07,1011010504,11.053801916612558,7.346997964706961
227,2020-08-07,1011010801,14.84081404412198,5.434182316571702
228,2020-08-08,1011010101,8.348319710407175,5.434494589068197
229,2020-08-08,1011010201,11.934473710924514,7.146767923445287
230,2020-08-08,1011010402,12.277040719330309,9.848978828143812
231,2020-08-08,1011010501,4.8750817296629005,2.9249516970234355
232,2020-08-08,1011010504,10.962181497238387,7.290435519327202
233,2020-08-08,1011010801,12.793060110497652,5.612628696279694
234,2020-08-09,1011010101,8.392360804067078,5.92787892365946
235,2020-08-09,1011010201,12.70908255264085,8.029009368328584
236,2020-08-09,1011010402,11.78226609162409,11.003555501080223
237,2020-08-09,1011010501,4.787955045202094,2.875334657802922
238,2020-08-09,1011010504,10.433737640141983,7.687449587969173
239,2020-08-09,1011010801,15.487716479301463,5.490534200731797
240,2020-08-10,1011010101,8.31899026142629,4.952686795231157
241,2020-08-10,1011010201,12.613760083543264,8.45177320314072
242,2020-08-10,1011010402,11.135004307564497,10.24251731125092
243,2020-08-10,1011010501,4.7465533162863185,2.668552650341808
244,2020-08-10,1011010504,10.183314416929377,7.231705456021043
245,2020-08-10,1011010801,15.4438628010842,8.296653169478386
246,2020-08-11,1011010101,7.666014491695078,5.0051115382065
247,2020-08-11,1011010201,12.226284465099667,7.873895116644648
248,2020-08-11,1011010402,11.964360992190421,10.071695193973664
249,2020-08-11,1011010501,4.75102803132702,2.679013538921155
250,2020-08-11,1011010504,10.537631568437238,7.169157720296031
251,2020-08-11,1011010801,14.669521213378255,8.31341159496948
252,2020-08-12,1011010101,7.961718508250977,5.023734706359857
253,2020-08-12,1011010201,12.444482009756422,7.4583674470203745
254,2020-08-12,1011010402,11.570703246702166,10.071695193973664
255,2020-08-12,1011010501,7.0810285346846245,3.253009698336979
256,2020-08-12,1011010504,10.243094079387182,7.211911034493259
257,2020-08-12,1011010801,15.406968589875987,7.562236298873493
258,2020-08-13,1011010101,7.280260994742205,4.351393099466033
259,2020-08-13,1011010201,11.200894885911493,7.518411035815776
260,2020-08-13,1011010402,12.074895879358692,10.552675957517412
261,2020-08-13,1011010501,7.144651778634713,2.737222379471252
262,2020-08-13,1011010504,10.39152624297351,7.2332869790853564
263,2020-08-13,1011010801,15.377030190866655,8.59479713371827
264,2020-08-14,1011010101,7.6809545913388195,4.79847187559372
265,2020-08-14,1011010201,11.053203397365085,7.009096545919386
266,2020-08-14,1011010402,10.205221297043229,8.315507218593789
267,2020-08-14,1011010501,7.511175494627219,4.646842640373693
268,2020-08-14,1011010504,10.335613765485185,6.899235702298127
269,2020-08-14,1011010801,14.253604999547113,6.132875744380647
270,2020-08-15,1011010101,8.19113038119275,4.914939821268086
271,2020-08-15,1011010201,8.965759402858225,7.076082413341678
272,2020-08-15,1011010402,11.588728930875,8.217247407305903
273,2020-08-15,1011010501,7.549051166155667,4.721360497840737
274,2020-08-15,1011010504,10.436384902314028,6.623721043559968
275,2020-08-15,1011010801,14.92720868535163,6.157860287772686
276,2020-08-16,1011010101,7.801696174028996,4.311242116233559
277,2020-08-16,1011010201,11.455443570898066,7.186539420077417
278,2020-08-16,1011010402,9.9633046517757,10.057810040886338
279,2020-08-16,1011010501,7.277050159839014,4.716878946268157
280,2020-08-16,1011010504,10.139688718285862,6.596411211646307
281,2020-08-16,1011010801,15.322298531940431,6.6252661746927854
282,2020-08-17,1011010101,6.8750727066055015,4.326718039490555
283,2020-08-17,1011010201,11.196846934941675,6.913296784131842
284,2020-08-17,1011010402,11.28426790358819,11.180223451554713
285,2020-08-17,1011010501,7.503662245983075,4.741804191151247
286,2020-08-17,1011010504,9.41624484877521,6.4140730452416035
287,2020-08-17,1011010801,14.219690591686915,6.593962863800013
288,2020-08-18,1011010101,7.251698969626419,4.360889562147663
289,2020-08-18,1011010201,10.583164605283812,6.8090965459193855
290,2020-08-18,1011010402,9.72302578841082,11.484673662686975
291,2020-08-18,1011010501,7.912255161831234,4.703080185003676
292,2020-08-18,1011010504,9.578240428257917,5.784498988450725
293,2020-08-18,1011010801,14.255385284509568,6.189688716987721
294,2020-08-19,1011010101,7.2568208687675275,4.751428048087282
295,2020-08-19,1011010201,9.527597008773682,6.545396903238069
296,2020-08-19,1011010402,10.24126002999243,10.63928066570365
297,2020-08-19,1011010501,7.899143580936946,4.843210174817107
298,2020-08-19,1011010504,8.331517622194674,5.611575062351948
299,2020-08-19,1011010801,14.656275861243616,6.323175847751451
300,2020-08-20,1011010101,7.505661715715767,4.325671228837892
301,2020-08-20,1011010201,9.376218735519053,6.471925763924624
302,2020-08-20,1011010402,10.091572471956102,10.342985370941006
303,2020-08-20,1011010501,8.8030573826058,5.415165714618114
304,2020-08-20,1011010504,8.40110739496721,5.3091877726749965
305,2020-08-20,1011010801,14.455111951557884,5.935916526182256
306,2020-08-21,1011010101,7.738580947850036,4.481390381663358
307,2020-08-21,1011010201,10.745957483026803,6.348683127979047
308,2020-08-21,1011010402,9.064518533468979,8.09318914011063
309,2020-08-21,1011010501,8.664684922597978,5.544531222022301
310,2020-08-21,1011010504,8.232217540949856,5.394183861716278
311,2020-08-21,1011010801,14.665591059442754,6.238176609950744
312,2020-08-22,1011010101,7.606405905689379,4.3866512792276975
313,2020-08-22,1011010201,10.731185962102838,6.219390432480357
314,2020-08-22,1011010402,9.783566812559267,8.978616997627865
315,2020-08-22,1011010501,10.130926394486112,5.695080811363597
316,2020-08-22,1011010504,8.435143251037758,5.674627454499664
317,2020-08-22,1011010801,14.721230127636467,6.807555247868388
318,2020-08-23,1011010101,7.797626391030109,4.505355890792947
319,2020-08-23,1011010201,11.642344575647849,6.573547081897411
320,2020-08-23,1011010402,9.492992571560967,8.236730420734814
321,2020-08-23,1011010501,10.255125025544855,6.421879827005703
322,2020-08-23,1011010504,8.517644236409053,5.36852282380419
323,2020-08-23,1011010801,15.422388995431785,7.2346460329990565
324,2020-08-24,1011010101,7.174974983298693,4.484532561612143
325,2020-08-24,1011010201,11.217367753901867,7.090304445951834
326,2020-08-24,1011010402,10.197210950154606,10.114565464964537
327,2020-08-24,1011010501,8.885904013138868,5.700054243811978
328,2020-08-24,1011010504,8.02258859787417,5.54663448356925
329,2020-08-24,1011010801,14.929323700061737,6.57927517503772
330,2020-08-25,1011010101,5.98437596467595,4.662417692220706
331,2020-08-25,1011010201,11.683613049573013,7.134754981929863
332,2020-08-25,1011010402,10.775111955420842,10.139030214073378
333,2020-08-25,1011010501,10.017781087432613,6.201880159859617
334,2020-08-25,1011010504,8.03554489209953,5.547146633619026
335,2020-08-25,1011010801,14.706803561551009,6.610312695659298
336,2020-08-26,1011010101,6.926355186895687,4.730949723891535
337,2020-08-26,1011010201,11.440595859437606,7.354961690900031
338,2020-08-26,1011010402,10.713856703244764,10.146224196872629
339,2020-08-26,1011010501,10.067961732225319,6.646739025759759
340,2020-08-26,1011010504,8.01703753875684,5.357926978444046
341,2020-08-26,1011010801,17.29896481282361,6.967615015616821
342,2020-08-27,1011010101,8.058932931374384,4.800335729459246
343,2020-08-27,1011010201,10.38779782649089,7.21541869763577
344,2020-08-27,1011010402,12.201247322702129,10.179512887156784
345,2020-08-27,1011010501,10.89733686401959,6.451739962711414
346,2020-08-27,1011010504,8.07215616735441,5.296765451115614
347,2020-08-27,1011010801,16.065446665665252,6.913278871556022
348,2020-08-28,1011010101,7.7906088516696315,4.89577822978512
349,2020-08-28,1011010201,10.186019767642739,7.299140134714787
350,2020-08-28,1011010402,12.621719196092513,10.185988544490563
351,2020-08-28,1011010501,11.157501620506563,6.451583186634307
352,2020-08-28,1011010504,6.793463135056386,5.1712459855692146
353,2020-08-28,1011010801,16.648525654787715,6.497915038641126
354,2020-08-29,1011010101,8.04504449497743,5.027731899244031
355,2020-08-29,1011010201,10.76046509999203,7.324254386398721
356,2020-08-29,1011010402,8.282390073790582,11.615607356119991
357,2020-08-29,1011010501,11.462402982992216,6.379160453706376
358,2020-08-29,1011010504,6.822449539083063,5.5453402816815
359,2020-08-29,1011010801,16.24381411333134,6.582256102140332
360,2020-08-30,1011010101,7.9718012077762035,4.787987304367219
361,2020-08-30,1011010201,10.724911178880014,7.073111869559373
362,2020-08-30,1011010402,9.868667406124896,9.879063995529489
363,2020-08-30,1011010501,10.850132133826605,6.583531160379767
364,2020-08-30,1011010504,7.137076301201181,5.29354897439551
365,2020-08-30,1011010801,15.134179363074184,6.596854707226128
366,2020-08-31,1011010101,7.784187225739345,4.804537665450017
367,2020-08-31,1011010201,10.427769685728812,6.388748511172149
368,2020-08-31,1011010402,8.655045785243964,10.07505476923899
369,2020-08-31,1011010501,10.355113281410626,7.446337977429557
370,2020-08-31,1011010504,7.044430896466952,5.43790972552532
371,2020-08-31,1011010801,16.25122873508935,8.32819060223824
372,2020-09-01,1011010101,7.660317255023095,4.891742115310446
373,2020-09-01,1011010201,10.696697607814025,6.780826835880676
374,2020-09-01,1011010402,8.965267834926623,10.174444968518713
375,2020-09-01,1011010501,11.02292807816509,7.534846042635786
376,2020-09-01,1011010504,7.003363241859107,5.5328960366308895
377,2020-09-01,1011010801,15.688218063827886,6.973956489405757
378,2020-09-02,1011010101,7.818880803556645,4.528047717844766
379,2020-09-02,1011010201,10.791069502026852,6.65594108756461
380,2020-09-02,1011010402,8.865928804898095,10.179887043548725
381,2020-09-02,1011010501,10.98304637110986,7.732039667455459
382,2020-09-02,1011010504,6.958084222176949,4.913168058138585
383,2020-09-02,1011010801,14.70746217289519,6.81538199451467
384,2020-09-03,1011010101,7.183194152824975,4.56772231188484
385,2020-09-03,1011010201,10.681266251764198,6.2689770145400185
386,2020-09-03,1011010402,8.500847184041529,5.67879238851496
387,2020-09-03,1011010501,11.291485501667792,7.571530926170311
388,2020-09-03,1011010504,7.256107533084873,5.188779941146794
389,2020-09-03,1011010801,14.674614490560824,7.380345172180575
390,2020-09-04,1011010101,7.454057488183509,4.458302449684326
391,2020-09-04,1011010201,10.602804148268799,6.119434021275758
392,2020-09-04,1011010402,8.976671532088535,5.4622249358440635
393,2020-09-04,1011010501,9.668634727836649,7.71093040077903
394,2020-09-04,1011010504,7.208847727843107,5.859673025519803
395,2020-09-04,1011010801,14.817623777392903,6.833627159163964
396,2020-09-05,1011010101,7.823897248502459,4.3967944592841794
397,2020-09-05,1011010201,10.729053781223655,6.265005279695432
398,2020-09-05,1011010402,7.805602802419412,5.159018460594743
399,2020-09-05,1011010501,10.25547315326385,8.27514005416178
400,2020-09-05,1011010504,7.977390534702902,5.47607279342025
401,2020-09-05,1011010801,15.53454341989387,6.57407362720626
402,2020-09-06,1011010101,8.131361613051315,4.3134283900336445
403,2020-09-06,1011010201,11.425774438772446,6.4852119886656014
404,2020-09-06,1011010402,7.653545626719313,5.140226072079782
405,2020-09-06,1011010501,10.584051085951124,8.04412128550838
406,2020-09-06,1011010504,9.03594361538795,6.252092796887279
407,2020-09-06,1011010801,14.605218918454598,6.590169406439176
408,2020-09-07,1011010101,8.152796073517575,4.32384485353703
409,2020-09-07,1011010201,11.50093570679345,6.443590670692813
410,2020-09-07,1011010402,7.714881857487385,5.166377165544878
411,2020-09-07,1011010501,10.245923147938107,7.583858271964358
412,2020-09-07,1011010504,9.323810080602152,6.128814233926009
413,2020-09-07,1011010801,14.878789116393314,6.909023376055329
414,2020-09-08,1011010101,7.668171026534045,4.22656480730713
415,2020-09-08,1011010201,11.517090156436197,6.691969352720024
416,2020-09-08,1011010402,8.0,5.2
417,2020-09-08,1011010501,10.355252475048674,7.525500739327567
418,2020-09-08,1011010504,9.088992491674784,6.0232146191543166
419,2020-09-08,1011010801,16.68818114225231,7.379539252812753
420,2020-09-09,1011010101,7.59527852653333,4.297027635476787
421,2020-09-09,1011010201,11.47807591079362,6.8461695909324805
422,2020-09-09,1011010402,8.639402434586577,5.514074978614688
423,2020-09-09,1011010501,9.691534066436999,7.561382835792136
424,2020-09-09,1011010504,9.423661491777061,6.222535689171208
425,2020-09-09,1011010801,15.772220512090216,6.859342401723487
426,2020-09-10,1011010101,7.380276868239281,4.360916321385211
427,2020-09-10,1011010201,11.673526284717365,7.297584199935099
428,2020-09-10,1011010402,8.400723012052007,5.514074978614688
429,2020-09-10,1011010501,10.026846256762651,7.302189245181319
430,2020-09-10,1011010504,10.246632630426213,6.432273261169293
431,2020-09-10,1011010801,15.023508052368475,6.720692564429365
432,2020-09-11,1011010101,7.309067785889334,4.232273186247253
433,2020-09-11,1011010201,9.872966762640637,6.960870424676076
434,2020-09-11,1011010402,8.433053498573516,5.359244532674525
435,2020-09-11,1011010501,8.376653294394208,6.2290554909089195
436,2020-09-11,1011010504,10.521048403656271,6.580279955669751
437,2020-09-11,1011010801,15.219354760223691,5.896146911987023
438,2020-09-12,1011010101,7.469455266510492,4.212208363401651
439,2020-09-12,1011010201,10.623993923021697,7.17712719319936
440,2020-09-12,1011010402,8.0,5.6
441,2020-09-12,1011010501,9.9332329358822,6.875573943933823
442,2020-09-12,1011010504,10.900337286102097,6.893166058165184
443,2020-09-12,1011010801,14.968239577179054,6.492865148583353
444,2020-09-13,1011010101,7.1281112999242175,4.166106470338997
445,2020-09-13,1011010201,10.452294284755746,6.91785629209837
446,2020-09-13,1011010402,8.63221396861642,5.369741503875281
447,2020-09-13,1011010501,10.608258401295021,5.640937276670592
448,2020-09-13,1011010504,10.77128441033885,7.595955626046738
449,2020-09-13,1011010801,16.253532691637115,6.215222979434157
450,2020-09-14,1011010101,6.862791000465804,4.332161417608207
451,2020-09-14,1011010201,10.766378602016356,6.437355696567231
452,2020-09-14,1011010402,8.58696137281792,5.514074978614688
453,2020-09-14,1011010501,9.107246422755022,4.838680901812912
454,2020-09-14,1011010504,10.688915045987333,6.9422755622379135
455,2020-09-14,1011010801,16.228759018879188,8.413124571989222
456,2020-09-15,1011010101,6.926581539054751,3.993693628204162
457,2020-09-15,1011010201,10.574071772120831,6.444798570725263
458,2020-09-15,1011010402,9.595019414906158,5.775585913265639
459,2020-09-15,1011010501,8.77609679439151,4.522347225654961
460,2020-09-15,1011010504,10.608143084857764,6.950032784814504
461,2020-09-15,1011010801,15.429972660914535,7.024712978211901
462,2020-09-16,1011010101,6.5289398648896295,4.603828050781891
463,2020-09-16,1011010201,10.545638428295204,6.5101413257770675
