2020/8/7,25.415,51.799,78.611,68.177,204.941,40.272
2020/8/8,27.461,63.764,100.292,92.144,311.161,58.156
2020/8/9,25.9,51.835,73.684,73.073,250.59,54.876
2020/8/10,30.683,47.664,78.735,36.094,210.292,50.7
2020/8/11,20.458,33.572,73.292,40.017,216.713,56.279
2020/8/12,27.355,36.009,85.166,34.195,206.877,50.065
2020/8/13,19.324,31.109,61.768,35.65,188.208,47.468
2020/8/14,29.991,37.826,76.489,53.795,217.758,58.582
2020/8/15,25.642,43.279,94.285,58.015,245.136,79.38
2020/8/16,24.454,48.366,95.285,55.093,241.48,60.231
2020/8/17,15.916,35.014,72.953,47.418,215.633,51.749
2020/8/18,21.753,34.019,76.92,45.716,225.113,55.92
2020/8/19,17.95,30.347,80.919,50.126,214.173,64.061
2020/8/20,22.966,37.957,75.953,54.411,233.532,69.587
2020/8/21,34.598,29.694,85.198,50,207.076,50.062
2020/8/22,42.772,30.422,116.801,49.895,273.081,55.886
2020/8/23,46.057,47.316,93.714,55.226,261.552,71.556
2020/8/24,20.305,26.874,97.079,39.576,260.694,41.784
2020/8/25,20.062,23.272,107.213,54.488,343.427,47.761
2020/8/26,18.95,30.722,82.32,42.811,241.686,82.544
2020/8/27,19.487,19.129,89.92,50.458,199.007,92.506
2020/8/28,20.997,24.597,156.11,55.659,195.032,39.93
2020/8/29,65.814,30.675,145.627,62.431,267.031,56.803
2020/8/30,30.005,21.641,155.811,73.195,266.387,80.779
2020/8/31,52.949,15.943,117.965,44.776,224.882,54.722
2020/9/1,47.658,26.329,102.504,47.282,190.627,55.858
2020/9/2,17.941,13.873,83.969,51.011,179.819,38.716
2020/9/3,15.996,14.172,87.119,48.163,193.463,38.893
2020/9/4,16.635,20.233,91.579,54.43,176.316,46.612
2020/9/5,42.554,33.731,110.439,62.594,249.559,57.828
2020/9/6,46.963,33.397,126.5,78.472,275.793,53.202
2020/9/7,38.926,17.365,56.473,41.804,148.221,26.257
2020/9/8,19.127,20.623,50.259,32.389,158.329,33.239
2020/9/9,12.161,12.041,39.795,33.45,131.492,32.73
2020/9/10,14.492,16.916,49.321,35.789,119.919,57.319
2020/9/11,13.364,22.019,50.22,48.467,151.957,31.538
2020/9/12,16.957,21.411,74.51,73.173,231.525,43.337
2020/9/13,18.739,28.737,83.723,74.834,263.345,41.704
2020/9/14,17.361,16.134,48.55,31.147,175.844,64.257
2020/9/15,19.219,13.243,49.991,41.578,156.048,29.878
2020/9/16,18.818,15.194,46.895,35.413,176.949,59.448
2020/9/17,17.437,22.924,46.145,39.259,143.534,32.648
2020/9/18,11.389,13.805,48.075,38.541,154.388,27.705
2020/9/19,39.431,30.406,84.269,60.52,235.874,82.76
2020/9/20,39.551,41.474,99.148,50.42,317.998,53.497
2020/9/21,16.289,20.868,56.561,63.529,212.997,39.191
2020/9/22,37.808,25.819,77.009,49.058,232.243,40.905
2020/9/23,18.629,22.515,54.327,56.265,179.262,31.972
2020/9/24,51.886,18.9,50.486,61.011,162.861,38.952
2020/9/25,22.732,26.529,53.938,64.509,173.781,41.561
2020/9/26,65.744,33.517,68.094,94.495,226.926,86.643
2020/9/27,28.289,20.532,54.459,72.522,199.813,35.964
2020/9/28,11.861,18.401,37.41,46.913,114.933,24.576
2020/9/29,24.135,24.719,57.017,45.485,157.957,28.105
2020/9/30,36.839,25.865,53.628,110.358,177.129,60.771
2020/10/1,55.356,32.482,64.092,103.929,248.415,93.928
2020/10/2,21.931,38.762,69.054,89.316,244.124,67.145
2020/10/3,18.497,63.535,84.728,60.052,298.341,44.493
2020/10/4,19.254,43.849,75.21,122.501,232.776,34.491
2020/10/5,79.752,31.128,87.933,126.518,294.623,92.279
2020/10/6,25.784,42.318,81.727,124.059,286.959,108.157
2020/10/7,52.907,29.085,63.151,80.421,255.378,56.266
2020/10/8,31.952,33.49,72.023,328.488,252.73,49.58
2020/10/9,51.476,24.289,51.243,57.258,162.518,55.845
2020/10/10,22.07,26.814,52.511,75.63,175.163,37.393
2020/10/11,57.223,34.726,70.214,163.664,238.081,60.47
2020/10/12,38.333,17.876,48.979,102.385,170.212,34.815
2020/10/13,50.519,23.119,49.116,48.021,177.945,47.321
2020/10/14,46.207,13.742,46.36,73.831,182.96,48.259
2020/10/15,42.162,19.447,45.236,72.91,190.238,59.624
2020/10/16,58.973,20.139,44.67,69.805,170.77,88.361
2020/10/17,87.12,30.556,96.277,115.557,248.762,109.311
2020/10/18,79.338,36.361,88.247,113.125,226.735,91.597
2020/10/19,40.6,20.03,56.69,58.338,152.709,57.412
2020/10/20,49.434,13.777,49.296,45.419,186.078,30.899
2020/10/21,21.201,15.327,48.047,56.114,168.765,40.555
2020/10/22,35.917,14.725,50.037,94.688,117.235,26.166
2020/10/23,30.801,14.427,43.758,114.306,211.914,23.854
2020/10/24,67.932,22.221,77.097,115.39,282.107,31.113
2020/10/25,71.16,30.136,72.537,104.16,223.397,43.114
2020/10/26,20.666,10.797,45.439,62.363,157.373,22.371
2020/10/27,21.273,13.444,45.479,56.508,154.566,23.305
2020/10/28,32.418,12.238,49.395,75.211,167.542,30.297
2020/10/29,15.828,14.436,52.654,81.051,120.551,24.902
2020/10/30,18.769,12.192,46.452,74.23,148.243,28.939
2020/10/31,79.265,16.499,81.292,135.284,248.102,82.701
2020/11/1,71.332,15.407,73.722,127.967,206.956,69.062
2020/11/2,15.053,11.378,54.351,78.321,144.442,32.726
2020/11/3,15.727,10.846,66.834,64.341,135.067,51.945
2020/11/4,18.183,10.702,59.731,195.34,122.114,67.527
2020/11/5,8.347,9.067,45.282,129.089,146.327,57.354
2020/11/6,13.443,7.22,49.287,80.153,142.586,95.136
2020/11/7,71.413,10.878,69.738,122.896,223.593,121.453
2020/11/8,58.207,16.906,78.907,124.492,209.808,125.591
2020/11/9,14.579,10.063,64.616,63.22,144.911,57.592
2020/11/10,12.103,9.574,54.663,64.18,157.962,25.698
2020/11/11,17.155,15.585,65.834,64.522,150.867,63.25
2020/11/12,15.237,15.508,58.851,68.656,151.144,13.406
2020/11/13,13.766,8.044,70.246,67.676,141.977,60.306
2020/11/14,58.127,18.146,71.84,92.793,207.145,84.001
2020/11/15,45.353,17.736,74.078,73.108,227.231,77.798
2020/11/16,14.45,15.672,45.345,54.363,140.087,48.64
2020/11/17,24.762,12.224,43.486,131.979,222.517,43.621
2020/11/18,19.171,15.946,45.407,99.089,203.322,50.438
2020/11/19,22.977,12.808,59.111,90.297,207.8,77.165
2020/11/20,22.48,9.804,53.492,70.888,244.555,52.701
2020/11/21,95.375,25.15,79.344,169.382,460.103,114.066
2020/11/22,67.538,26.933,99.221,160.154,371.968,119.596
2020/11/23,34.987,15.902,59.056,195.788,294.311,74.623
2020/11/24,44.692,13.897,52.157,117.661,220.189,60.927
2020/11/25,38.697,13.199,39.054,95.581,237.713,37.137
2020/11/26,24.099,12.868,48.086,110.276,282.923,34.766
2020/11/27,23.178,13.175,53.116,112.979,225.596,28.934
2020/11/28,30.289,18.759,82.485,187.133,400.295,79.441
2020/11/29,31.494,20.702,66.151,168.218,287.707,77.335
2020/11/30,18.481,18.29,54.214,100.486,207.353,41.156
2020/12/1,25.029,9.271,47.882,99.477,287.797,25.82
2020/12/2,22.979,9.603,48.74,185.141,213.665,24.46
2020/12/3,35.348,12.913,48.795,97.395,274.097,27.342
2020/12/4,87.25,11.517,42.929,110.875,242.529,27.457
2020/12/5,43.518,18.693,50.32,155.115,306.959,72.116
2020/12/6,93.761,18.881,61.77,234.205,367.129,67.968
2020/12/7,60.127,10.537,39.566,91.333,197.718,29.017
2020/12/8,78.345,10.904,37.891,89.028,183.98,29.686
2020/12/9,39.897,9.89,36.059,80.164,180.673,20.825
2020/12/10,48.448,11.411,45.747,89.363,188.539,20.405
2020/12/11,55.358,14.918,44.514,94.153,212.51,30.644
2020/12/12,71.47,11.965,54.731,174.119,269.619,65.466
2020/12/13,73.578,20.845,76.784,197.615,375.781,78.67
2020/12/14,65.517,12.715,48.394,83.089,197.654,33.376
2020/12/15,51.18,10.295,41.066,99.764,203.808,33.43
2020/12/16,47.282,9.313,34.84,74.212,152.029,26.065
2020/12/17,47.929,12.154,33.18,94.652,167.799,31.098
2020/12/18,63.362,19.541,41.801,86.26,150.625,26.454
2020/12/19,85.825,14.524,68.24,154.681,266.55,60.29
2020/12/20,77.313,14.386,64.273,141.972,276.911,89.851
2020/12/21,48.468,12.997,30.846,84.045,136.041,37.057
2020/12/22,38.698,11.079,38.615,75.886,152.185,27.346
2020/12/23,43.83,9.4,41.738,67.604,143.732,39.823
2020/12/24,61.288,9.801,37.463,75.626,218.533,39.293
2020/12/25,65.984,10.328,53.083,148.943,159.654,33.711
2020/12/26,103.905,16.19,52.907,135.658,285.224,62.717
2020/12/27,93.232,11.874,52.745,118.129,288.755,51.016
2020/12/28,63.262,13.266,45.863,69.819,251.455,33.949
2020/12/29,54.924,12.741,28.906,79.647,223.512,33.714
2020/12/30,75.742,16.318,32.167,66.631,146.39,33.438
2020/12/31,73.305,20.725,45.584,120.945,179.177,23.092
2021/1/1,91.569,18.037,67.733,136.338,224.797,55.985
2021/1/2,102.214,18.302,61.502,115.296,212.911,31.833
2021/1/3,76.505,13.385,73.797,103.871,224.88,50.09
2021/1/4,68.248,9.867,58.505,95.499,177.801,24.728
2021/1/5,89.144,14.439,37.556,83.705,154.654,49.049
2021/1/6,49.852,13.689,44.528,81.462,176.824,51.711
2021/1/7,54.723,12.56,50.183,96.002,161.628,42.427
2021/1/8,53.904,12.049,37.342,90.415,234.462,29.703
2021/1/9,90.49,17.965,78.498,129.833,233.427,47.188
2021/1/10,79.563,23.755,68.365,137.986,250.645,57.696
2021/1/11,47.911,15.841,46.768,81.67,182.204,28.862
2021/1/12,55.595,6.304,35.595,73.283,173.449,18.847
2021/1/13,40.616,0,37.065,76.684,172.101,25.301
2021/1/14,43.51,18.643,39.296,75.963,148.947,34.119
2021/1/15,51.428,14.644,39.211,101.383,171.213,30.979
2021/1/16,82.624,20.109,76.174,150.015,252.825,45.807
2021/1/17,67.482,24.613,74.534,141.492,228.991,45.21
2021/1/18,48.095,10.266,48.166,72.532,167.119,33.17
2021/1/19,42.265,9.304,50.827,74.431,216.055,33.818
2021/1/20,44.546,19.321,51.058,90.131,197.824,33.627
2021/1/21,48.089,23.411,57.724,63.013,219.93,27.553
2021/1/22,48.728,12.333,54.45,88.796,218.136,32.636
2021/1/23,66.893,20.333,87.038,117.521,214.815,48.218
2021/1/24,88.664,23.807,99.115,127.934,350.342,56.086
2021/1/25,86.892,20.041,68.681,79.116,224.149,34.554
2021/1/26,59.222,16.078,57.954,101.362,215.643,36.857
2021/1/27,50.075,11.937,105.094,108.756,208.029,50.986
2021/1/28,58.18,17.792,70.075,80.927,160.384,47.788
2021/1/29,48.372,15.072,66.029,69.324,151.962,56.588
2021/1/30,39.938,23.084,91.796,94.904,236.777,63.124
2021/1/31,47.573,24.61,84.451,104.054,249.269,37.907
2021/2/1,50.34,13.664,71.64,69.564,181.621,25.144
2021/2/2,47.323,24.133,92.145,88.048,193.791,41.328
2021/2/3,36.091,14.938,79.053,91.564,223.102,84.615
2021/2/4,61.4,27.716,96.194,111.069,197.832,69.983
2021/2/5,56.39,25.906,124.448,95.222,194.292,58.169
2021/2/6,55.472,39.051,194.842,119.696,212.817,75.497
2021/2/7,101.527,43.635,159.904,147.812,193.778,53.682
2021/2/8,124.55,58.326,289.227,240.205,234.405,122.215
2021/2/9,211.431,87.912,423.696,326.993,282.558,139.056
2021/2/10,296.792,118.931,505.888,511.136,499.848,167.055
2021/2/13,50,28.967,104.485,74.519,243.485,22.759
2021/2/14,65.073,25.06,116.812,164.586,195.74,16.607
2021/2/15,68.394,39.655,168.272,210.745,300.13,41.123
2021/2/16,67.819,31.647,151.649,174.61,253.696,40.493
2021/2/17,53.632,30.358,133.646,144.793,180.052,33.589
2021/2/18,62.327,18.17,105.697,130.174,227.336,56.001
2021/2/19,73.044,13.769,116.07,92.327,184.169,47.197
2021/2/20,60.612,21.798,119.306,88.794,175.262,39.445
2021/2/21,38.554,33.803,80.423,79.403,144.855,35.248
2021/2/22,40.444,15.47,72.834,66.554,139.491,30.813
2021/2/23,44.084,25.429,85.425,77.586,136.05,24.456
2021/2/24,54.382,22.668,60.043,88.233,190.158,37.41
2021/2/25,74.027,34.618,100.118,110.557,156.613,39.885
2021/2/26,72.508,31.286,135.777,159.095,276.322,70.064
2021/2/27,45.651,22.579,122.322,116.814,218.04,74.704
2021/2/28,49.705,27.705,114.677,111.764,305.647,54.382
2021/3/1,29.048,27.232,97.068,79.404,241.709,28.579
2021/3/2,46.406,16.541,83.363,62.044,182.984,40.61
2021/3/3,20.757,23.654,80.749,71.027,186.008,22.01
2021/3/4,28.177,20.344,93.076,72.465,145.281,18.952
2021/3/5,35.138,22.986,101.498,82.585,211.185,41.955
2021/3/6,61.735,38.176,167.583,151.214,288.817,64.332
2021/3/7,36.889,26.748,122.568,125.428,257.809,84.586
2021/3/8,26.921,19.815,80.399,78.721,211.746,45.65
2021/3/9,42.608,20.838,66.895,143.511,170.907,34.073
2021/3/10,24.891,14.35,59.548,91.994,119.599,25.101
2021/3/11,31.801,16.37,57.357,75.477,158.357,30.749
2021/3/12,21.764,23.836,102.131,84.232,152.44,31.282
2021/3/13,47.086,26.434,104.089,101.865,169.055,43.017
2021/3/14,30.295,17.721,117.089,75.95,176.032,41.13
2021/3/15,22.597,13.658,85.656,40.423,90.812,28.603
2021/3/16,19.772,13.577,72.126,44.844,100.121,19.792
2021/3/17,19.493,19.313,83.755,44.029,107.653,29.326
2021/3/18,20.852,11.866,73.733,65.501,128.058,29.081
2021/3/19,39.292,16.235,67.509,69.141,140.893,42.902
2021/3/20,39.984,21.477,117.89,77.235,267.979,34.377
2021/3/21,41.705,17.949,112.176,94.838,199.712,51.413
2021/3/22,10.113,11.561,70.689,50.802,115.022,30.625
2021/3/23,13.349,19.312,66.931,48.174,134.706,28.634
2021/3/24,14.013,15.113,42.484,35.583,103.505,27.331
2021/3/25,15.827,14.621,50.798,46.89,86.632,25.174
2021/3/26,40.178,21.313,60.937,83.562,167.327,48.956
2021/3/27,43.191,26.111,78.794,69.658,199.727,51.805
2021/3/28,30.71,19.628,78.41,55.673,161.164,50.119
2021/3/29,15.5,16.139,62.154,47.327,111.308,60.434
2021/3/30,14.905,21.407,57.851,32.145,130.803,26.924
2021/3/31,19.503,21.649,59.255,45.089,143.294,28.74
2021/4/1,20.743,20.604,52.994,48.978,162.291,39.109
2021/4/2,37.764,20.665,70.727,72.574,178.71,69.53
2021/4/3,38.786,32.71,100.323,75.739,212.267,68.593
2021/4/4,33.95,22.976,88.244,61.709,192.021,71.456
2021/4/5,24.241,16.492,112.577,68.049,178.469,76.701
2021/4/6,3.622,3.138,35.075,11.671,55.611,13.13
2021/4/7,17.735,16.213,62.9,47.805,198.107,26.939
2021/4/8,9.582,20.319,52.596,35.491,136.899,22.294
2021/4/9,29.704,17.451,54.274,31.401,145.026,51.978
2021/4/10,22.753,25.525,84.84,60.287,203.93,50.186
2021/4/11,22.196,24.902,94.326,52.29,211.619,47.112
2021/4/12,4.178,10.203,38.756,43.328,148.371,32.027
2021/4/13,5.553,13.4,51.48,40.041,127.207,28.593
2021/4/14,19.197,18.975,47.052,41.387,151.83,30.12
2021/4/15,17.098,12.151,44.413,40.15,130.081,27.05
2021/4/16,19.018,15.371,62.197,47.162,130.808,40.232
2021/4/17,35.302,20.407,72.266,70.817,194.951,77.636
2021/4/18,22.237,28.972,118.063,56.607,194.451,48.315
2021/4/19,12.658,17.311,59.015,36.293,134.781,25.092
2021/4/20,12.167,16.234,64.062,37.651,150.715,30.338
2021/4/21,13.078,26.622,50.684,31.173,182.939,49.748
2021/4/22,11.64,15.227,47.905,40.04,150.806,34.615
2021/4/23,10.413,27.427,53.397,49.109,171.226,47.035
2021/4/24,17.178,37.796,102.501,78.6,264.803,107.309
2021/4/25,11.454,24.708,71.047,37.692,221.785,94.264
2021/4/26,11.871,12.618,60.716,37.392,151.258,43.118
2021/4/27,9.127,31.042,50.15,26.08,135.216,26.49
2021/4/28,7.359,27.487,47.189,33.609,125.4,29.405
2021/4/29,8.818,15.705,54.543,32.548,134.898,33.858
2021/4/30,14.856,26.786,52.865,34.271,138.585,38.125
2021/5/1,18.075,19.976,77.396,50.81,171.826,57.443
2021/5/2,17.439,22.784,80.42,47.435,198.544,36.466
2021/5/3,18.743,25.175,83.419,54.995,226.265,37.613
2021/5/4,8.799,18.032,43.846,42.643,200.985,37.838
2021/5/5,15.352,17.339,72.08,60.989,203.532,34.156
2021/5/6,5.992,22.682,73.006,30.192,151.84,21.199
2021/5/7,6.436,20.724,73.962,33.543,147.508,26.046
2021/5/8,11.457,22.625,69.529,33.331,160.786,28.122
2021/5/9,21.145,30.75,95.075,44.849,216.668,37.443
2021/5/10,8.06,24.956,60.825,26.427,157.721,30.866
2021/5/11,8.963,26.533,46.524,29.889,190.06,27.768
2021/5/12,6.081,19.247,42.616,31.02,182.519,19.252
2021/5/13,14.949,20.687,47.949,29.537,157.293,24.095
2021/5/14,11.412,32.193,51.909,29.278,191.116,40.997
2021/5/15,12.399,40.776,86.637,49.932,258.278,37.347
2021/5/16,6.386,19.009,153.409,51.103,212.588,52.382
2021/5/17,5.011,29.921,76.099,25.733,176.658,27.587
2021/5/18,12.309,23.783,84.864,29.45,173.271,31.098
2021/5/19,12.199,20.578,76.853,28.798,140.823,33.901
2021/5/20,8.975,22.177,60.967,35.447,148.851,17.189
2021/5/21,4.178,21.886,36.494,43.516,106.472,33.979
2021/5/22,9.18,25.845,98.936,45.209,190.363,34.962
2021/5/23,17.229,42.331,137.485,62.384,217.259,64.231
2021/5/24,4.28,17.043,54.772,29.627,148.831,40.924
2021/5/25,5.412,17.94,57.519,35.047,130.325,29.554
2021/5/26,4.008,15.81,65.416,31.969,166.467,46.547
2021/5/27,8.319,15.645,37.078,19.574,145.237,43.952
2021/5/28,6.205,16.472,67.01,28.172,123.824,42.189
2021/5/29,9.57,18.291,116.845,35.882,180.875,52.779
2021/5/30,4.719,27.038,106.615,33.492,196.236,21.296
2021/5/31,5.404,25.363,60.118,34.114,191.98,39.165
2021/6/1,7.217,26.938,76.648,33.668,151.091,41.593
2021/6/2,8.681,27.706,89.386,43.528,178.517,43.414
2021/6/3,11.019,11.679,75.206,48.365,142.372,36.284
2021/6/4,13.461,16.743,63.703,47.048,121.093,31.416
2021/6/5,19.495,36.367,91.95,42.32,204.287,61.486
2021/6/6,7.182,30.644,88.671,32.745,222.817,42.143
2021/6/7,8.757,29.868,68.965,27.872,148.539,24.819
2021/6/8,7.394,24.611,56.101,28.108,144.482,25.106
2021/6/9,7.943,19.353,52.093,31.399,126.359,26.845
2021/6/10,10.34,24.961,57.091,29.393,122.004,13.847
2021/6/11,6.744,16.567,74.873,25.579,129.982,21.048
2021/6/12,22.347,48.073,77.636,61.009,210.267,52.462
2021/6/13,11.431,40.009,88.876,74.602,211.28,62.324
2021/6/14,14.049,37.545,69.072,56.049,169.858,73.037
2021/6/15,9.998,20.698,60.187,31.346,127.719,45.326
2021/6/16,5.187,19.793,46.695,29.826,104.991,12.99
2021/6/17,9.409,28.237,45.845,22.835,113.507,48.477
2021/6/18,7.902,27.339,46.754,29.867,150.875,34.971
2021/6/19,10.313,30.488,87.633,39.484,203.369,44.511
2021/6/20,10.001,61.881,84.134,38.578,202.307,43.614
2021/6/21,9.9,18.566,58.693,24.224,150.07,54.07
2021/6/22,13.91,30.314,56.135,29.299,126.151,26.162
2021/6/23,10.931,24.859,53.901,32.793,123.214,57.723
2021/6/24,6.119,19.543,41.586,31.747,127.946,34.885
2021/6/25,10.916,12.896,35.531,32.537,146.582,40.437
2021/6/26,20.953,35.449,82.439,47.402,197.69,71.821
2021/6/27,19.982,31.776,79.121,49.14,213.547,56.542
2021/6/28,9.933,21.088,45.81,33.153,125.782,35.784
2021/6/29,9.52,19.721,40.321,26.399,110.196,34.383
2021/6/30,7.464,27.425,39.114,41.537,125.415,27.052
2021/7/1,8.512,26.278,54.567,32.65,148.597,33.72
2021/7/2,10.79,28.565,51.785,34.247,133.586,24.972
2021/7/3,29.657,47.285,73.552,66.849,197.925,48.497
2021/7/4,24.214,39.241,57.583,44.466,197.322,45.679
2021/7/5,14.947,49.588,53.877,40.491,176.276,66.355
2021/7/6,7.861,49.005,46.553,36.365,173.864,44.901
2021/7/7,8.404,31.752,38.244,26.099,149.514,40.488
2021/7/8,12.209,33.078,44.995,34.071,143.491,61.361
2021/7/9,4.507,22.81,34.612,26.496,114.966,28.476
2021/7/10,14.838,49.929,52.771,41.077,176.065,70.59
2021/7/11,14.099,40.365,39.195,38.382,212.957,75.634
2021/7/12,7.559,24.025,42.472,24.08,140.305,24.48
2021/7/13,7.123,28.125,24.629,18.59,149.772,47.258
2021/7/14,14.182,20.281,51.339,43.512,163.863,50.127
2021/7/15,5.78,17.221,48.957,29.008,141.75,27.632
2021/7/16,23.636,53.38,57.948,47.644,236.055,39.074
2021/7/17,27.115,29.918,60.204,46.115,223.655,79.353
2021/7/18,30.138,31.604,67.134,43.166,234.028,60.81
2021/7/19,15.754,19.986,40.146,40.629,174.827,34.935
2021/7/20,12.512,19.324,40.886,27.025,152.362,46.461
2021/7/21,18.057,22.554,58.081,35.828,152.653,52.983
2021/7/22,17.843,26.636,56.815,31.031,154.625,34.223
2021/7/23,13.844,19.1,45.06,28.61,150.636,38.509
2021/7/24,32.222,37.029,82.893,35.038,206.923,50.323
2021/7/25,24.134,29.736,72.385,36.532,248.502,60.229
2021/7/26,16.444,16.386,47.928,30.861,155.365,25.066
2021/7/27,33.891,20.927,54.649,29.008,189.082,53.678
2021/7/28,32.418,15.551,63.485,35.805,205.803,58.303
2021/7/29,17.107,59.522,33.377,26.28,193.613,31.376
2021/7/30,20.72,33.845,50.321,28.865,214.155,43.631
2021/7/31,23.282,24.536,57.015,44.567,255.972,47.859
2021/8/1,36.228,20.536,76.324,42.984,251.271,66.798
2021/8/2,22.943,35.577,79.129,57.648,283.115,24.162
2021/8/3,27.549,48.444,55.901,42.284,264.825,20.641
2021/8/4,22.617,33.147,89.04,50.028,313.269,14.278
2021/8/5,14.856,29.12,65.069,58.355,245.944,26.638
2021/8/6,22.376,20.331,51.048,51.397,189.756,28.948
2021/8/7,28.627,23.784,69.382,53.974,232.089,40.416
2021/8/8,24.273,32.192,54.567,57.351,265.775,50.406
2021/8/9,19.711,31.015,61.457,41.987,234.344,56.607
2021/8/10,24.532,22.361,66.971,39.23,193.189,11.233
2021/8/11,20.738,25.757,61.666,44.244,225.45,1.054
2021/8/12,28.536,37.175,83.793,52.211,275.876,12.87
2021/8/13,37.722,49.079,88.147,57.871,274.08,3.504
2021/8/14,27.112,35.09,96.491,74.363,281.13,16.528
2021/8/15,49.471,31.245,78.097,61.545,297.499,8.103
2021/8/16,50.533,24.663,52.116,41.091,190.573,6.045
2021/8/17,56.145,28.565,59.86,57.879,183.216,9.498
2021/8/18,54.55,25.035,54.41,38.636,185.59,8.645
2021/8/19,28.569,31.478,50.988,35.688,183.245,8.906
2021/8/20,27.29,25.752,47.075,42.358,195.116,47.274
2021/8/21,37.692,33.887,67.629,70.575,241.956,34.9
2021/8/22,51.313,21.861,94.447,60.822,281.156,1.546
2021/8/23,38.788,29.713,15.773,40.53,178.374,4.509
2021/8/24,31.616,22.695,53.891,43.365,168.012,9.207
2021/8/25,35.363,27.139,53.903,34.177,145.216,2.219
2021/8/26,63.126,34.842,61.124,49.747,255.505,5.452
2021/8/27,56.396,33.381,64.045,61.288,259.053,19.568
2021/8/28,49.574,34.078,75.85,61.493,244.915,35.502
2021/8/29,55.375,39.917,81.325,65.999,229.082,56.181
2021/8/30,40.953,41.208,65.327,47.989,178.587,48.287
2021/8/31,31.335,39.432,66.341,42.531,165.821,42.879
2021/9/1,47.449,27.264,44.769,61.883,177.642,8.003
2021/9/2,45.638,24.511,44.128,40.494,161.364,27.869
2021/9/3,54.834,20.685,42.436,46.246,149.219,24.967
2021/9/4,66.409,26.823,90.712,78.639,221.353,32.878
2021/9/5,58.946,30.823,63.285,74.857,238.552,51.129
2021/9/6,33.471,20.716,42.718,37.744,191.936,34.751
2021/9/7,34.142,19.175,45.236,44.438,163.316,23.172
2021/9/8,38.571,16.32,36.083,42.227,161.268,15.183
2021/9/9,39.028,12.804,39.957,41.432,120.989,14.255
2021/9/10,43.851,13.491,36.978,35.582,133.882,24.651
2021/9/11,67.532,26.026,53.88,62.394,257.43,18.06
2021/9/12,57.208,34.906,52.389,57.278,275.532,32.063
2021/9/13,29.937,26.428,46.014,31.415,152.695,11.356
2021/9/14,41.431,24.411,34.598,35.185,163.291,10.777
2021/9/15,32.841,20.887,33.653,35.282,150.327,12.702
2021/9/16,35.965,28.808,33.706,38.913,97.458,9.283
2021/9/17,31.276,22.689,30.378,33.651,128.348,13.163
2021/9/18,34.827,25.935,44.636,41.645,134.22,35.325
2021/9/19,93.77,46.835,75.511,112.917,216.23,51.647
2021/9/20,94.882,40.869,88.257,92.067,224.186,69.542
2021/9/21,93.256,32.084,100.2,80.697,239.505,56.3
2021/9/22,29.818,31.009,50.36,36.948,137.039,38.956
2021/9/23,19.216,22.845,45.19,33.308,107.29,27.236
2021/9/24,32.314,15.31,39.936,40.365,104.375,8.431
2021/9/25,43.444,35.554,76.729,38.452,185.574,46.058
